poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
70747,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/6/20,10/8/20,,"",,132352,12000,lv,,lv,TRUE,10/13/20 07:41,"",https://morningconsult.com/2020-presidential-election-tracker/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
70697,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/25/20,10/8/20,,"",,132241,5153,lv,,lv,TRUE,10/9/20 08:01,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.83,44.24,
70680,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/5/20,10/7/20,,"",,132180,17249,lv,,lv,TRUE,10/8/20 11:41,"",https://morningconsult.com/2020-presidential-election-tracker/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
70664,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/24/20,10/7/20,,"",,132152,5107,lv,,lv,TRUE,10/8/20 07:35,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.96,44.26,
70679,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/4/20,10/6/20,,"",,132179,12000,lv,,lv,TRUE,10/8/20 11:41,"",https://morningconsult.com/2020-presidential-election-tracker/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
70626,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/23/20,10/6/20,,"",,132058,4992,lv,,lv,TRUE,10/7/20 06:56,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.71,44.46,
70678,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/3/20,10/5/20,,"",,132178,12000,lv,,lv,TRUE,10/8/20 11:40,"",https://morningconsult.com/2020-presidential-election-tracker/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,42.0,
70696,370,Pew,"","",Pew Research Center,253,Pew Research Center,B/C,Online,,9/30/20,10/5/20,,"",,134724,10542,rv,,rv,,10/24/20 20:54,"",https://www.pewresearch.org/politics/2020/10/21/large-shares-of-voters-plan-to-vote-a-straight-party-ticket-for-president-senate-and-house/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,40.0,
70592,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/22/20,10/5/20,,"",,131989,4907,lv,,lv,TRUE,10/6/20 07:56,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.93,44.31,
70573,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/2/20,10/4/20,,"",,131809,15478,lv,,lv,TRUE,10/5/20 14:25,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70554,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/21/20,10/4/20,,"",,131618,4832,lv,,lv,TRUE,10/5/20 07:25,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,52.03,44.19,
70553,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/2/20,10/3/20,,"",,131604,1202,rv,,rv,,10/4/20 14:06,"",https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.0,39.0,
70553,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/2/20,10/3/20,,"",,131612,1088,lv,,lv,,10/4/20 18:22,"",https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,52.0,40.0,
70572,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,10/1/20,10/3/20,,"",,131808,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70545,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/20/20,10/3/20,,"",,131586,4683,lv,,lv,TRUE,10/4/20 07:42,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.65,44.55,
70502,1582,John Zogby Strategies/EMI Research Solutions,"","",John Zogby Strategies/EMI Research Solutions,583,John Zogby Strategies/EMI Research Solutions,B/C,Online,,10/2/20,10/2/20,,"",,131416,1006,lv,,lv,,10/3/20 12:38,"",https://johnzogbystrategies.com/wp-content/uploads/2020/10/X-US-Voters-for-release-100220.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.8,43.0,
70552,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/1/20,10/2/20,,"",,131603,1505,rv,,rv,,10/4/20 14:06,"",https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,45.0,41.0,
70552,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/1/20,10/2/20,,"",,131611,1346,lv,,lv,,10/4/20 18:22,"",https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,40.0,
70571,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/30/20,10/2/20,,"",,131807,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70543,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/19/20,10/2/20,,"",,131478,4704,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.75,44.44,
70136,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online,,9/30/20,10/1/20,,"",,131622,1146,lv,,lv,,10/5/20 07:47,"",https://www.dataforprogress.org/blog/2020/10/2/joe-biden-maintains-a-commanding-lead-in-the-presidential-race,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,40.0,
70570,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/29/20,10/1/20,,"",,131806,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70542,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/18/20,10/1/20,,"",,131477,4794,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.9,44.41,
70569,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/28/20,9/30/20,,"",,131805,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70071,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/27/20,9/30/20,,"",,130532,1500,rv,,rv,,9/30/20 15:04,"",https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,40.0,
70071,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/27/20,9/30/20,,"",,130533,1350,lv,,lv,,9/30/20 15:04,"",https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,42.0,
72212,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,9/26/20,9/30/20,,"",,135467,1000,rv,,rv,,10/29/20 13:01,"",https://www.winningtheissues.org/wp-content/uploads/2020/10/Winning-the-Issues-Sept-II-2020-National-Survey.pdf,538,false,REP,8274,2020,U.S. House,,Generic,11/3/20,general,false,46.0,42.0,
70541,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/17/20,9/30/20,,"",,131476,4938,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.81,44.21,
70568,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/27/20,9/29/20,,"",,131804,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70540,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/16/20,9/29/20,,"",,131475,5092,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.33,44.56,
70567,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/26/20,9/28/20,,"",,131803,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70539,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/15/20,9/28/20,,"",,131474,5256,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.39,44.32,
70048,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/25/20,9/27/20,,"",,131802,12000,lv,,lv,TRUE,10/5/20 14:24,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70011,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,9/24/20,9/27/20,,"",,130416,809,rv,,rv,,9/28/20 13:06,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_092820/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,43.0,
70011,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,9/24/20,9/27/20,,"",,130417,809,lv,,lv,,9/28/20 13:06,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_092820/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.0,44.0,
70021,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,9/23/20,9/27/20,,"",,130432,1000,lv,,lv,,9/28/20 18:33,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/09/National-Monthly-September-Release-9-28-20-2.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,46.0,
70538,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/14/20,9/27/20,,"",,131473,5248,lv,,lv,TRUE,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.33,44.35,
70037,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/24/20,9/26/20,,"",,131801,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70537,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/13/20,9/26/20,,"",,131472,5251,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,51.17,44.54,
70036,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/23/20,9/25/20,,"",,131800,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70009,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,9/19/20,9/25/20,,"",,130410,1018,lv,,lv,,9/28/20 11:02,"",http://echeloninsights.com/wp-content/uploads/Omnibus_September-2020_Release1.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70536,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/12/20,9/25/20,,"",,131471,5323,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.99,44.74,
70035,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/22/20,9/24/20,,"",,131799,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70535,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/11/20,9/24/20,,"",,131470,5370,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.98,44.64,
69953,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,9/21/20,9/23/20,,"",,130267,1284,rv,,rv,,9/24/20 13:16,"",https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,40.0,
69953,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,9/21/20,9/23/20,,"",,130268,1124,lv,,lv,,9/24/20 13:16,"",https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,40.0,
70034,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/21/20,9/23/20,,"",,131798,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70534,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/10/20,9/23/20,,"",,131469,5362,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.9,44.63,
69689,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/20/20,9/22/20,,"",,129918,1282,rv,,rv,,9/23/20 10:30,"",https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,40.0,
69689,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/20/20,9/22/20,,"",,129919,1124,lv,,lv,,9/23/20 10:30,"",https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,43.0,
70033,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/20/20,9/22/20,,"",,131797,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70110,1521,Hofstra University,"","",Hofstra University,558,Hofstra University,B/C,Online,,9/14/20,9/22/20,,"",,130617,2000,lv,,lv,,10/1/20 20:05,"",https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-0920.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,55.3,44.7,
70533,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/9/20,9/22/20,,"",,131468,5432,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.82,44.77,
70032,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/19/20,9/21/20,,"",,131796,12000,lv,,lv,TRUE,10/5/20 14:23,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,43.0,
70532,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/8/20,9/21/20,,"",,131467,5474,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.65,44.76,
69624,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/18/20,9/20/20,,"",,129851,1989,rv,,rv,,9/22/20 09:09,"",https://assets.morningconsult.com/wp-uploads/2020/09/22071043/200988_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,41.0,
69657,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/18/20,9/20/20,,"",,131795,12000,lv,,lv,TRUE,10/5/20 14:22,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
70531,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/7/20,9/20/20,,"",,131466,5438,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.45,44.75,
69656,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/17/20,9/19/20,,"",,131794,12000,lv,,lv,TRUE,10/5/20 14:22,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
70530,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/6/20,9/19/20,,"",,131465,5447,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.71,44.5,
69655,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/16/20,9/18/20,,"",,131793,12000,lv,,lv,TRUE,10/5/20 14:22,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70529,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/5/20,9/18/20,,"",,131464,5439,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.43,44.74,
69549,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,9/15/20,9/17/20,,"",,129577,1227,rv,,rv,,9/18/20 15:56,"",https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,47.0,40.0,
69654,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/15/20,9/17/20,,"",,131792,12000,lv,,lv,TRUE,10/5/20 14:22,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
70528,1610,USC Dornsife,"","",University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,9/4/20,9/17/20,,"",,131463,5458,lv,,lv,TRUE,10/3/20 18:23,probabilistic voting question,https://election.usc.edu/,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,50.3,44.9,
69653,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B,Online,,9/14/20,9/16/20,,"",,131791,12000,lv,,lv,TRUE,10/5/20 14:22,"",https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,48.0,43.0,
69563,1292,Hart Research Associates/Public Opinion Strategies,"132,276",NBC News | Wall Street Journal,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,9/13/20,9/16/20,,"",,129604,1000,rv,,rv,,9/20/20 08:55,"",https://assets.documentcloud.org/documents/7213809/200625-NBCWSJ-September-Poll.pdf,538,false,,8274,2020,U.S. House,,Generic,11/3/20,general,false,49.0,42.0,
